index,review_index,study_id,study_name
5679,1631,STD-Farquhar-2014,Farquhar 2014
5680,1631,STD-Farquhar-2016,Farquhar 2016
5681,1631,STD-Groenvold-2017,Groenvold 2017
5682,1631,STD-Grudzen-2016,Grudzen 2016
5683,1631,STD-Higginson-2009,Higginson 2009
5684,1631,STD-Higginson-2014,Higginson 2014
5685,1631,STD-Janssens-2019,Janssens 2019
5686,1631,STD-Lowther-2015,Lowther 2015
5687,1631,STD-Ma-2019,Ma 2019
5688,1631,STD-McWhinney-1994,McWhinney 1994
5689,1631,STD-Nottelmann-2018,Nottelmann 2018
5690,1631,STD-Rogers-2017,Rogers 2017
5691,1631,STD-Solari-2018,Solari 2018
5692,1631,STD-Temel-2010,Temel 2010
5693,1631,STD-Vanbutsele-2018,Vanbutsele 2018
5694,1631,STD-Wallen-2012,Wallen 2012
5695,1631,STD-Woo-2019,Woo 2019
5696,1632,STD-Devi-2014,Devi 2014
5697,1633,STD-Buckman-2015,Buckman 2015
5698,1633,STD-Karatzi-2013,Karatzi 2013
5699,1633,STD-Maufrais-2017,Maufrais 2017
5700,1633,STD-Nishiwaki-2017,Nishiwaki 2017
5701,1634,STD-Kubben-2014,Kubben 2014
5702,1635,STD-Escudier-2017,Escudier 2017
5703,1635,STD-McDermott-2018,McDermott 2018
5704,1636,STD-Gameel-2013,Gameel 2013
5705,1637,STD-FAVOURED,FAVOURED
5706,1637,STD-Foroughinia-2018,Foroughinia 2018
5707,1637,STD-OMEMI,OMEMI
5708,1637,STD-OPAL,OPAL
5709,1637,STD-Risk-_x0026_-Prevention-Study,Risk _x0026_ Prevention Study
5710,1637,STD-Saito-2017,Saito 2017
5711,1637,STD-SU.FOL.OM3,SU.FOL.OM3
5712,1638,STD-Creak-2013,Creak 2013
5713,1639,STD-Herrmann_x00a0_2019,Herrmann_x00a0_2019
5714,1639,STD-van-den-Elsen-NCT01302340,van den Elsen NCT01302340
5715,1640,STD-Catalano-1999,Catalano 1999
5716,1640,STD-Donohue-2014,Donohue 2014
5717,1641,STD-Dracup-2009,Dracup 2009
5718,1641,STD-Mooney-2014,Mooney 2014
5719,1641,STD-Norman-2018,Norman 2018
5720,1642,STD-Labetoulle-2016,Labetoulle 2016
5721,1643,STD-Bhattacharyya-2017,Bhattacharyya 2017
5722,1643,STD-Brotherton-2014,Brotherton 2014
5723,1643,STD-Ritchie-1987,Ritchie 1987
5724,1644,STD-Baradaranfar-2017,Baradaranfar 2017
5725,1644,STD-Eldaba-2013,Eldaba 2013
5726,1644,STD-Nuhi-2015,Nuhi 2015
5727,1644,STD-Yang-2021,Yang 2021
5728,1645,STD-Aud-CR_x003a_-Fisher-2014,Aud CR_x003a_ Fisher 2014
5729,1645,STD-Aud-CR_x003a_-Vinogradov-2014,Aud CR_x003a_ Vinogradov 2014
5730,1646,STD-Eftekhari-2015,Eftekhari 2015
5731,1646,STD-Saneian-2015,Saneian 2015
5732,1647,STD-Cukor-2017,Cukor 2017
5733,1647,STD-IMAKT-2019,IMAKT 2019
5734,1647,STD-Jung-2017,Jung 2017
5735,1647,STD-McGillicuddy-2013,McGillicuddy 2013
5736,1647,STD-Russell-2011,Russell 2011
5737,1648,STD-Smit-2016,Smit 2016
5738,1649,STD-Agarkar-2015,Agarkar 2015
5739,1649,STD-Alam-2016,Alam 2016
5740,1649,STD-Asadollah-2014,Asadollah 2014
5741,1649,STD-Bajwa-2011,Bajwa 2011
5742,1649,STD-Bergese-2016,Bergese 2016
5743,1649,STD-Bhalla-2015,Bhalla 2015
5744,1649,STD-Bhattacharjee-2010,Bhattacharjee 2010
5745,1649,STD-Bhattarai-2011,Bhattarai 2011
5746,1649,STD-Choi-2008,Choi 2008
5747,1649,STD-Choi-2016,Choi 2016
5748,1649,STD-Dabbous-1998,Dabbous 1998
5749,1649,STD-Desai-2013,Desai 2013
5750,1649,STD-Ebneshahidi-2013,Ebneshahidi 2013
5751,1649,STD-Eidi-2012,Eidi 2012
5752,1649,STD-Fahlenkamp-2016,Fahlenkamp 2016
5753,1649,STD-Gautam-2014,Gautam 2014
5754,1649,STD-Ghosh-2011,Ghosh 2011
5755,1649,STD-Gomez-Hernandez-2010,Gomez Hernandez 2010
5756,1649,STD-Gugale-2016,Gugale 2016
5757,1649,STD-Gupta-2011,Gupta 2011
5758,1649,STD-Gupta-K-2014,Gupta K 2014
5759,1649,STD-Gupta-Priyanka-2014,Gupta Priyanka 2014
5760,1649,STD-Gupta-Pushplata-2014,Gupta Pushplata 2014
5761,1649,STD-Ha-2015,Ha 2015
5762,1649,STD-Hefni-2014,Hefni 2014
5763,1649,STD-Hegde-2014,Hegde 2014
5764,1649,STD-Heidari-2015a,Heidari 2015a
5765,1649,STD-Hessami-2012,Hessami 2012
5766,1649,STD-Honarmand-2012,Honarmand 2012
5767,1649,STD-Honarmand-2016,Honarmand 2016
5768,1649,STD-Hu-2017,Hu 2017
5769,1649,STD-Ibrahim-2013,Ibrahim 2013
5770,1649,STD-Jeon-2010,Jeon 2010
5771,1649,STD-Joo-2015,Joo 2015
5772,1649,STD-Joo-2016,Joo 2016
5773,1649,STD-Joshi-2014,Joshi 2014
5774,1649,STD-Kakuta-2015,Kakuta 2015
5775,1649,STD-Kim-2009,Kim 2009
5776,1649,STD-Kim-2012,Kim 2012
5777,1649,STD-Kim-2015,Kim 2015
5778,1649,STD-Kim-SH-2013,Kim SH 2013
5779,1649,STD-Laha-2013,Laha 2013
5780,1649,STD-Lahsaei-2012,Lahsaei 2012
5781,1649,STD-Lee-2014,Lee 2014
5782,1649,STD-Lee-DC-2011,Lee DC 2011
5783,1649,STD-Lee-JW-2011,Lee JW 2011
5784,1649,STD-Lee-MJ-2015,Lee MJ 2015
5785,1649,STD-Lee-WS-2015,Lee WS 2015
5786,1649,STD-Lim-2013,Lim 2013
5787,1649,STD-Long-2014,Long 2014
5788,1649,STD-Matsota-2015,Matsota 2015
5789,1649,STD-Mujoo-2017,Mujoo 2017
5790,1649,STD-Naghibi-2015,Naghibi 2015
5791,1649,STD-Papadima-2013,Papadima 2013
5792,1649,STD-Park-2012,Park 2012
5793,1649,STD-Park-2013,Park 2013
5794,1649,STD-Ryoo-2015,Ryoo 2015
5795,1649,STD-Satomoto-2017,Satomoto 2017
5796,1649,STD-Song-2017,Song 2017
5797,1649,STD-Tarantino-2015,Tarantino 2015
5798,1649,STD-Thimmasettaiah-2012,Thimmasettaiah 2012
5799,1649,STD-Tsutsumi-2014,Tsutsumi 2014
5800,1649,STD-Wang-2012,Wang 2012
5801,1649,STD-White-2006,White 2006
5802,1649,STD-Yang-2015,Yang 2015
5803,1649,STD-Yang-2017,Yang 2017
5804,1649,STD-Yu-2013,Yu 2013
5805,1649,STD-Yun-2010,Yun 2010
5806,1649,STD-Zhang-2012,Zhang 2012
5807,1649,STD-Zhang-2013_x002d_1,Zhang 2013_x002d_1
5808,1649,STD-Zhang-2013_x002d_2,Zhang 2013_x002d_2
5809,1650,STD-Kim-2018,Kim 2018
5810,1650,STD-Lee-2017,Lee 2017
5811,1650,STD-Van-Vulpen-2016,Van Vulpen 2016
5812,1651,STD-Abt-2021,Abt 2021
5813,1651,STD-Insausti-2020,Insausti 2020
5814,1652,STD-Liu-2014,Liu 2014
5815,1652,STD-Liu-2017,Liu 2017
5816,1652,STD-Zhang-2010,Zhang 2010
5817,1652,STD-Zhang-2016,Zhang 2016
5818,1652,STD-Zhou-2011,Zhou 2011
5819,1652,STD-Zhou-2017,Zhou 2017
5820,1653,STD-Aglipay-2017,Aglipay 2017
5821,1653,STD-Anderson_x002d_Berry-2017,Anderson_x002d_Berry 2017
5822,1653,STD-Ducharme-2019,Ducharme 2019
5823,1653,STD-Fort-2016,Fort 2016
5824,1653,STD-Gallo-2013a,Gallo 2013a
5825,1653,STD-Hanson-2011,Hanson 2011
5826,1653,STD-Jensen-2016,Jensen 2016
5827,1653,STD-Manaseki_x002d_Holland-2012,Manaseki_x002d_Holland 2012
5828,1653,STD-Mittal-2018,Mittal 2018
5829,1653,STD-Moodley-2015,Moodley 2015
5830,1653,STD-Rao-2016,Rao 2016
5831,1653,STD-Rueter-2019,Rueter 2019
5832,1653,STD-Trilok_x002d_Kumar-2011,Trilok_x002d_Kumar 2011
5833,1654,STD-Blondell-2011,Blondell 2011
5834,1654,STD-Bowen-2014,Bowen 2014
5835,1654,STD-Grant-2018,Grant 2018
5836,1654,STD-Kelly-2017b,Kelly 2017b
5837,1654,STD-Litt-2007,Litt 2007
5838,1654,STD-Litt-2016,Litt 2016
5839,1654,STD-Lydecker-2010,Lydecker 2010
5840,1654,STD-Walitzer-2009,Walitzer 2009
5841,1654,STD-Walitzer-2015,Walitzer 2015
5842,1655,STD-Bhandari-2012a,Bhandari 2012a
5843,1655,STD-Kalyango-2012a,Kalyango 2012a
5844,1656,STD-Ensor-2015,Ensor 2015
5845,1657,STD-Rogers-2019,Rogers 2019
5846,1658,STD-Andrews-2017,Andrews 2017
5847,1658,STD-Bunyasi-2017,Bunyasi 2017
5848,1658,STD-Ndiaye-2015,Ndiaye 2015
5849,1658,STD-Tameris-2013,Tameris 2013
5850,1659,STD-Gillespie-2014,Gillespie 2014
5851,1659,STD-Jawahar-2013,Jawahar 2013
5852,1659,STD-Jindani-2014,Jindani 2014
5853,1659,STD-Merle-2014,Merle 2014
5854,1660,STD-Armstrong-2018,Armstrong 2018
5855,1660,STD-Mansberger-2015,Mansberger 2015
5856,1661,STD-Beeh-2014,Beeh 2014
5857,1661,STD-Troosters-2016,Troosters 2016
5858,1661,STD-Watz-2016,Watz 2016
5859,1662,STD-Ahmad-2018,Ahmad 2018
5860,1662,STD-Ahmad-2020,Ahmad 2020
5861,1662,STD-Ashton-2017,Ashton 2017
5862,1662,STD-Bai-2015,Bai 2015
5863,1662,STD-Baker-2011,Baker 2011
5864,1662,STD-Bull-2012,Bull 2012
5865,1662,STD-Chai-2018,Chai 2018
5866,1662,STD-Chen-2019,Chen 2019
5867,1662,STD-Cheung-2015,Cheung 2015
5868,1662,STD-Coffeng-2014,Coffeng 2014
5869,1662,STD-Dehlendorf-2020,Dehlendorf 2020
5870,1662,STD-Duncan-2014,Duncan 2014
5871,1662,STD-Gnagnarella-2016,Gnagnarella 2016
5872,1662,STD-Godino-2016,Godino 2016
5873,1662,STD-Graham-2011,Graham 2011
5874,1662,STD-Graham-2018,Graham 2018
5875,1662,STD-Hammersley-2019,Hammersley 2019
5876,1662,STD-Herring-2017,Herring 2017
5877,1662,STD-Hutchesson-2018,Hutchesson 2018
5878,1662,STD-Jane-2017,Jane 2017
5879,1662,STD-Joseph-2015,Joseph 2015
5880,1662,STD-Koufopoulos-2016,Koufopoulos 2016
5881,1662,STD-Lau-2012,Lau 2012
5882,1662,STD-Li-2017,Li 2017
5883,1662,STD-Liao-2020,Liao 2020
5884,1662,STD-Linden-2017,Linden 2017
5885,1662,STD-Looyestyn-2018,Looyestyn 2018
5886,1662,STD-Lytle-2017,Lytle 2017
5887,1662,STD-Maher-2015,Maher 2015
5888,1662,STD-Mailey-2016,Mailey 2016
5889,1662,STD-Mascarenhas-2018,Mascarenhas 2018
5890,1662,STD-Morris-2015,Morris 2015
5891,1662,STD-Moy-2015,Moy 2015
5892,1662,STD-Nam-2020,Nam 2020
5893,1662,STD-Owen-2015,Owen 2015
5894,1662,STD-Petrella-2017,Petrella 2017
5895,1662,STD-Richardson-2010,Richardson 2010
5896,1662,STD-Rouf-2020,Rouf 2020
5897,1662,STD-Rovniak-2016,Rovniak 2016
5898,1662,STD-Schaller-2017,Schaller 2017
5899,1662,STD-Stoddard-2008,Stoddard 2008
5900,1662,STD-Sun-2017,Sun 2017
5901,1662,STD-Wan-2017,Wan 2017
5902,1662,STD-Wang-2015,Wang 2015
5903,1662,STD-Washington-2017,Washington 2017
5904,1662,STD-Willcox-2017,Willcox 2017
5905,1662,STD-Young-2013,Young 2013
5906,1662,STD-Young-2015,Young 2015
5907,1662,STD-Zhang-2016,Zhang 2016
5908,1663,STD-Edmonds-2010,Edmonds 2010
5909,1663,STD-PeNSAMI-2018,PeNSAMI 2018
5910,1664,STD-Parker-2019,Parker 2019
5911,1665,STD-Heisler-2014,Heisler 2014
5912,1665,STD-Tian-2015,Tian 2015
5913,1666,STD-Patel_x005f_group-2010,Patel_x005f_group 2010
5914,1666,STD-Salom_x00e3_o-2009,Salom_x00e3_o 2009
5915,1667,STD-Bruzzese-2014,Bruzzese 2014
5916,1667,STD-Jafari-2013,Jafari 2013
5917,1668,STD-Davidson-2014,Davidson 2014
5918,1668,STD-Gratz-2014,Gratz 2014
5919,1668,STD-Harned-2014,Harned 2014
5920,1668,STD-Kredlow-2017a,Kredlow 2017a
5921,1668,STD-Kredlow-2017b,Kredlow 2017b
5922,1668,STD-Laurenssen-2018,Laurenssen 2018
5923,1668,STD-Linehan-2006,Linehan 2006
5924,1668,STD-Nadort-2009,Nadort 2009
5925,1668,STD-Pascual-2015,Pascual 2015
5926,1668,STD-Robinson-2016,Robinson 2016
5927,1668,STD-Zanarini-2018,Zanarini 2018
5928,1669,STD-Crawford-2018,Crawford 2018
5929,1670,STD-Koenig-2017,Koenig 2017
5930,1671,STD-Hajifaraji-2017,Hajifaraji 2017
5931,1672,STD-Sung-2012,Sung 2012
5932,1673,STD-Chen-2015,Chen 2015
5933,1673,STD-Giuliani-2015,Giuliani 2015
5934,1673,STD-Grifka-2008,Grifka 2008
5935,1673,STD-Lee-2008,Lee 2008
5936,1673,STD-Mishra-2012,Mishra 2012
5937,1673,STD-Moonla-2018,Moonla 2018
5938,1673,STD-Wang-2010,Wang 2010
5939,1673,STD-Young-2006,Young 2006
5940,1673,STD-Zhang-2011,Zhang 2011
5941,1673,STD-Zhou-2017,Zhou 2017
5942,1673,STD-Zhou-2019,Zhou 2019
5943,1674,STD-Dumont-2013,Dumont 2013
5944,1675,STD-Irwin-2015,Irwin 2015
5945,1675,STD-Nyrop-2017,Nyrop 2017
5946,1676,STD-Athauda-2017,Athauda 2017
5947,1677,STD-Sheffler-2013a,Sheffler 2013a
5948,1678,STD-Ahmad-2016,Ahmad 2016
5949,1678,STD-Bachewar-2009,Bachewar 2009
5950,1679,STD-Krawcyk-2019,Krawcyk 2019
5951,1679,STD-SPRITE-I-_x0028_arm-1_x0029_-2017,SPRITE I _x0028_arm 1_x0029_ 2017
5952,1679,STD-SPRITE-I-_x0028_arm-2_x0029_-2017,SPRITE I _x0028_arm 2_x0029_ 2017
5953,1680,STD-Choi-2017,Choi 2017
5954,1680,STD-Hur-2017,Hur 2017
5955,1680,STD-Yang-2017,Yang 2017
5956,1681,STD-Swedberg-2010,Swedberg 2010
5957,1682,STD-Bryant-2017,Bryant 2017
5958,1682,STD-Cheung-2019,Cheung 2019
5959,1682,STD-Choo-2016,Choo 2016
5960,1682,STD-Cohen-2013,Cohen 2013
5961,1682,STD-Ferrari-2018,Ferrari 2018
5962,1682,STD-Gilbert-2016,Gilbert 2016
5963,1682,STD-Hegarty-2013,Hegarty 2013
5964,1682,STD-Hegarty-2019,Hegarty 2019
5965,1682,STD-Johnson-2011,Johnson 2011
5966,1682,STD-Kiely-2010,Kiely 2010
5967,1682,STD-Myers-2015,Myers 2015
5968,1682,STD-Saggurti-2014,Saggurti 2014
5969,1682,STD-Taghizadeh-2018,Taghizadeh 2018
5970,1682,STD-Zlotnick-2011,Zlotnick 2011
5971,1682,STD-Zlotnick-2019,Zlotnick 2019
5972,1683,STD-Gupta-2017,Gupta 2017
5973,1683,STD-Lee-2010,Lee 2010
5974,1683,STD-Lee-2011,Lee 2011
5975,1683,STD-Lee-2015,Lee 2015
5976,1683,STD-Park-2019,Park 2019
5977,1684,STD-Kylmala-1997,Kylmala 1997
5978,1684,STD-STAMPEDE,STAMPEDE
5979,1685,STD-Denvir-2016,Denvir 2016
5980,1685,STD-El_x002d_Jawahri-2016,El_x002d_Jawahri 2016
5981,1685,STD-Kirchhoff-2010,Kirchhoff 2010
5982,1685,STD-Metzger-2016,Metzger 2016
5983,1685,STD-Rogers-2017,Rogers 2017
5984,1686,STD-Brill-2015,Brill 2015
5985,1686,STD-Shafuddin-2015,Shafuddin 2015
5986,1687,STD-Choi-2017,Choi 2017
5987,1687,STD-Joseph-2018,Joseph 2018
5988,1687,STD-Kim-2016,Kim 2016
5989,1687,STD-Kolmodin-MacDonell-2016,Kolmodin MacDonell 2016
5990,1687,STD-Koufopoulos-2016,Koufopoulos 2016
5991,1687,STD-Mosnaim-2013,Mosnaim 2013
5992,1688,STD-Bollerslev-2007,Bollerslev 2007
5993,1689,STD-Araujo-2020,Araujo 2020
5994,1689,STD-da-Silveira_x00a0_2012,da Silveira_x00a0_2012
5995,1689,STD-Elhennawy_x00a0_2021,Elhennawy_x00a0_2021
5996,1689,STD-Hesse-2014,Hesse 2014
5997,1689,STD-Innes-2011,Innes 2011
5998,1689,STD-Khokhar-2018,Khokhar 2018
5999,1689,STD-Labib-2019,Labib 2019
6000,1690,STD-Bernocchi-2018,Bernocchi 2018
6001,1690,STD-Chaplin-2017,Chaplin 2017
6002,1690,STD-Holland-2017,Holland 2017
6003,1690,STD-Kwon-2018,Kwon 2018
6004,1690,STD-Tabak-2014,Tabak 2014
6005,1691,STD-Hollis-2015,Hollis 2015
6006,1691,STD-Moodley-2015,Moodley 2015
6007,1691,STD-Roth-2016,Roth 2016
6008,1691,STD-Rueter-2019,Rueter 2019
6009,1692,STD-Ghosh-2012,Ghosh 2012
6010,1692,STD-Onali-2018,Onali 2018
6011,1693,STD-Leach-2008,Leach 2008
6012,1693,STD-Panchasara-2015,Panchasara 2015
6013,1694,STD-Brueggen-2017,Brueggen 2017
6014,1694,STD-Jelcic-2014,Jelcic 2014
6015,1694,STD-Kao-2016,Kao 2016
6016,1694,STD-Kim-2015,Kim 2015
6017,1694,STD-Lee-2013,Lee 2013
6018,1695,STD-Zhang-2018,Zhang 2018
6019,1696,STD-ASCEND-2016,ASCEND 2016
6020,1696,STD-ASSertID-2015,ASSertID 2015
6021,1696,STD-BOLD-2020,BOLD 2020
6022,1696,STD-FHN-DAILY-2007,FHN DAILY 2007
6023,1696,STD-FHN-NOCTURNAL-2007,FHN NOCTURNAL 2007
6024,1696,STD-Fatigue_x002d_HD-2019,Fatigue_x002d_HD 2019
6025,1696,STD-Figueiredo-2018,Figueiredo 2018
6026,1696,STD-Fukuda-2015,Fukuda 2015
6027,1696,STD-HDPAL-2014,HDPAL 2014
6028,1696,STD-Habibzadeh-2020,Habibzadeh 2020
6029,1696,STD-Mohamed-2013,Mohamed 2013
6030,1696,STD-PEDAL-2020,PEDAL 2020
6031,1696,STD-Parfrey-2005,Parfrey 2005
6032,1696,STD-Picariello-2018,Picariello 2018
6033,1696,STD-Raimann-2010,Raimann 2010
6034,1696,STD-Reilly_x002d_Spong-2015,Reilly_x002d_Spong 2015
6035,1696,STD-SOCIABLE-2017,SOCIABLE 2017
6036,1696,STD-SWIFT-2020,SWIFT 2020
6037,1696,STD-Sabouhi-2013,Sabouhi 2013
6038,1696,STD-Thomas-2017,Thomas 2017
6039,1696,STD-Tsai-2016,Tsai 2016
6040,1697,STD-Favrat-2014,Favrat 2014
6041,1697,STD-Johansson-2015,Johansson 2015
6042,1697,STD-Woods-2014,Woods 2014
6043,1698,STD-Bleijenberg-2016,Bleijenberg 2016
6044,1698,STD-Cameron-2013,Cameron 2013
6045,1698,STD-Eklund-2013,Eklund 2013
6046,1698,STD-Hoogendijk-2016,Hoogendijk 2016
6047,1698,STD-Melis-2008,Melis 2008
6048,1698,STD-Metzelthin-2013,Metzelthin 2013
6049,1698,STD-Spoorenberg-2018,Spoorenberg 2018
6050,1698,STD-Suijker-2016,Suijker 2016
6051,1699,STD-Taylor-1969,Taylor 1969
6052,1700,STD-Boyd-2013,Boyd 2013
6053,1700,STD-Hirsch-2014,Hirsch 2014
6054,1700,STD-Li-2014,Li 2014
6055,1700,STD-Losada_x002d_Camacho-2014,Losada_x002d_Camacho 2014
6056,1700,STD-Margolis-2013,Margolis 2013
6057,1700,STD-McAlister-2014,McAlister 2014
6058,1700,STD-Simpson-2011,Simpson 2011
6059,1701,STD-Ballard-2014,Ballard 2014
6060,1701,STD-McClurg-2014,McClurg 2014
6061,1702,STD-Brubaker-2006,Brubaker 2006
6062,1702,STD-Wei-2011,Wei 2011
6063,1703,STD-SPIN_x002d_D-2019,SPIN_x002d_D 2019
6064,1704,STD-Chalmers-2019,Chalmers 2019
6065,1704,STD-Kumar-2017,Kumar 2017
6066,1704,STD-Lee-2014,Lee 2014
6067,1705,STD-Agar-2017,Agar 2017
6068,1705,STD-Bernacki-2019,Bernacki 2019
6069,1705,STD-Epstein-2017,Epstein 2017
6070,1706,STD-Foy-2019,Foy 2019
6071,1707,STD-DIRECT-2013,DIRECT 2013
6072,1707,STD-Ikizler-2018,Ikizler 2018
6073,1707,STD-LANDMARK-3-2013,LANDMARK 3 2013
6074,1707,STD-Leehey-2009,Leehey 2009
6075,1708,STD-Bari-2012,Bari 2012
6076,1708,STD-Narahara-2011,Narahara 2011
6077,1708,STD-Singh-2013,Singh 2013
6078,1709,STD-Salisbury-2018,Salisbury 2018
6079,1710,STD-Mostafa-2014,Mostafa 2014
6080,1710,STD-Nawaz-2015,Nawaz 2015
6081,1711,STD-Davies-2018,Davies 2018
6082,1711,STD-Hart-2018,Hart 2018
6083,1711,STD-Jensen-2016,Jensen 2016
6084,1711,STD-Jorm-2010b,Jorm 2010b
6085,1711,STD-Lipson-2014,Lipson 2014
6086,1711,STD-Svensson-2014,Svensson 2014
6087,1712,STD-Fallah-2018,Fallah 2018
6088,1712,STD-Gonzalez_x002d_Heydrich-2010,Gonzalez_x002d_Heydrich 2010
6089,1713,STD-Kaldo-2018,Kaldo 2018
6090,1713,STD-Romppainen-2014,Romppainen 2014
6091,1714,STD-Abdelbasset-2019,Abdelbasset 2019
6092,1714,STD-Abdelbasset-2020,Abdelbasset 2020
6093,1714,STD-Arab-2017,Arab 2017
6094,1714,STD-Asghari-2018,Asghari 2018
6095,1714,STD-Chan-2018,Chan 2018
6096,1714,STD-Chen-2020,Chen 2020
6097,1714,STD-Cheng-2017,Cheng 2017
6098,1714,STD-Dong-2016,Dong 2016
6099,1714,STD-Oh-2017,Oh 2017
6100,1714,STD-Shidfar-2018,Shidfar 2018
6101,1714,STD-Wang-2016,Wang 2016
6102,1714,STD-Zhang-2016,Zhang 2016
6103,1715,STD-Ahn-2018,Ahn 2018
6104,1715,STD-Alisi-2014,Alisi 2014
6105,1715,STD-Argo-2015,Argo 2015
6106,1715,STD-Asghari-2018,Asghari 2018
6107,1715,STD-Asgharian-2016,Asgharian 2016
6108,1715,STD-Babaei-2020,Babaei 2020
6109,1715,STD-Barchetta-2016,Barchetta 2016
6110,1715,STD-Boyraz-2015,Boyraz 2015
6111,1715,STD-Cai-2020,Cai 2020
6112,1715,STD-Daneshi_x002d_Maskooni-2018,Daneshi_x002d_Maskooni 2018
6113,1715,STD-Dasarathy-2015,Dasarathy 2015
6114,1715,STD-Duseja-2019,Duseja 2019
6115,1715,STD-Ebrahimi_x002d_Mameghani-2016,Ebrahimi_x002d_Mameghani 2016
6116,1715,STD-Eriksson-2018,Eriksson 2018
6117,1715,STD-Eslamparast-2014,Eslamparast 2014
6118,1715,STD-Fernandez_x002d_Travieso-2020,Fernandez_x002d_Travieso 2020
6119,1715,STD-Ferro-2020,Ferro 2020
6120,1715,STD-Foroughi-2014,Foroughi 2014
6121,1715,STD-Hong-2016,Hong 2016
6122,1715,STD-Hong-2021,Hong 2021
6123,1715,STD-Hosseini-2018,Hosseini 2018
6124,1715,STD-Hussain-2017,Hussain 2017
6125,1715,STD-Illnait-2013,Illnait 2013
6126,1715,STD-Jazayeri_x002d_Tehrani-2019,Jazayeri_x002d_Tehrani 2019
6127,1715,STD-Kanoni-2021,Kanoni 2021
6128,1715,STD-Khoshbaten-2010b,Khoshbaten 2010b
6129,1715,STD-Lewis-2018,Lewis 2018
6130,1715,STD-Li-2010,Li 2010
6131,1715,STD-Li-2016,Li 2016
6132,1715,STD-Magosso-2013,Magosso 2013
6133,1715,STD-Mansour-2020,Mansour 2020
6134,1715,STD-Morvaridzadeh-2021,Morvaridzadeh 2021
6135,1715,STD-Pasdar-2020,Pasdar 2020
6136,1715,STD-Pezeshki-2016,Pezeshki 2016
6137,1715,STD-Qin-2015,Qin 2015
6138,1715,STD-Rafie-2020,Rafie 2020
6139,1715,STD-Rahimlou-2016,Rahimlou 2016
6140,1715,STD-Soleimani-2020,Soleimani 2020
6141,1715,STD-Tobin-2018,Tobin 2018
6142,1715,STD-Tutunchi-2020,Tutunchi 2020
6143,1715,STD-Wang-2017,Wang 2017
6144,1715,STD-Yan-2015,Yan 2015
6145,1716,STD-Chiu-2013,Chiu 2013
6146,1716,STD-Ginsburg-2012,Ginsburg 2012
6147,1716,STD-Hancock-2018,Hancock 2018
6148,1716,STD-Masia-Warner-2011,Masia Warner 2011
6149,1716,STD-Sharma-2017,Sharma 2017
6150,1716,STD-Storch-2015,Storch 2015
6151,1716,STD-White-2013,White 2013
6152,1716,STD-Wood-2009,Wood 2009
6153,1717,STD-Najm-2017,Najm 2017
6154,1717,STD-Nehra-2014,Nehra 2014
6155,1717,STD-Rayyan-2012,Rayyan 2012
6156,1717,STD-Repa-2018,Repa 2018
6157,1717,STD-Uthaya-2016,Uthaya 2016
6158,1717,STD-Wang-2016,Wang 2016
6159,1718,STD-Ash-2015,Ash 2015
6160,1718,STD-TOURMALINE-2017,TOURMALINE 2017
6161,1719,STD-Cathcart_x002d_Rake-2020,Cathcart_x002d_Rake 2020
6162,1719,STD-Henry-2018,Henry 2018
6163,1719,STD-Hershman-2015a,Hershman 2015a
6164,1719,STD-Khan-2017,Khan 2017
6165,1719,STD-Li-2017,Li 2017
6166,1719,STD-Liu-2014,Liu 2014
6167,1719,STD-Lustberg-2018,Lustberg 2018
6168,1719,STD-Peng-2018,Peng 2018
6169,1719,STD-Shapiro-2016,Shapiro 2016
6170,1720,STD-Pascual-2018,Pascual 2018
6171,1721,STD-Jenkins-2014,Jenkins 2014
6172,1721,STD-Kim-2016,Kim 2016
6173,1722,STD-Nehra-2014,Nehra 2014
6174,1723,STD-Ali-Shah-2020,Ali Shah 2020
6175,1723,STD-Ardakani-2013,Ardakani 2013
6176,1723,STD-Na-2017,Na 2017
6177,1724,STD-Al_x002d_Sifri-2011,Al_x002d_Sifri 2011
6178,1724,STD-Azar-2016,Azar 2016
6179,1724,STD-Belkhadir-1993,Belkhadir 1993
6180,1724,STD-Lee-2015,Lee 2015
6181,1724,STD-Lee-2017a,Lee 2017a
6182,1724,STD-Zaghlol-2021,Zaghlol 2021
6183,1725,STD-Cook-2016,Cook 2016
6184,1725,STD-Farley-2017,Farley 2017
6185,1725,STD-Hughes-2010,Hughes 2010
6186,1725,STD-Klemperer-2017,Klemperer 2017
6187,1725,STD-Kralikova-2009,Kralikova 2009
6188,1725,STD-Lindson_x002d_Hawley-2016b,Lindson_x002d_Hawley 2016b
6189,1725,STD-Ostroff-2014,Ostroff 2014
6190,1725,STD-Wang-2017,Wang 2017
6191,1725,STD-Wu-2017,Wu 2017
6192,1726,STD-Farmer-2017,Farmer 2017
6193,1726,STD-Ho-2016,Ho 2016
6194,1726,STD-Stamenova-2020,Stamenova 2020
6195,1726,STD-Tabak-2014,Tabak 2014
6196,1726,STD-Udsen-2017,Udsen 2017
6197,1726,STD-Vianello-2016,Vianello 2016
6198,1727,STD-Berkhof-2013,Berkhof 2013
6199,1727,STD-Brill-2015,Brill 2015
6200,1727,STD-Shafuddin-2015,Shafuddin 2015
6201,1727,STD-Simpson-2014,Simpson 2014
6202,1727,STD-Wang-2017,Wang 2017
6203,1728,STD-Klintmalm-2014,Klintmalm 2014
